Start (s),End (s),Scientific name,Common name,Confidence,ID,Year,Month,Day,Time,Latitude,Longitude,Elevation,Habitant
417,420,larvivora brunnea,indian blue robin,0.5171,psl1,2024,6,10,6,33.144554,76.454679,3246,1
429,432,larvivora brunnea,indian blue robin,0.881,psl1,2024,6,10,6,33.144554,76.454679,3246,1
432,435,larvivora brunnea,indian blue robin,0.9228,psl1,2024,6,10,6,33.144554,76.454679,3246,1
447,450,larvivora brunnea,indian blue robin,0.9573,psl1,2024,6,10,6,33.144554,76.454679,3246,1
465,468,larvivora brunnea,indian blue robin,0.6674,psl1,2024,6,10,6,33.144554,76.454679,3246,1
474,477,phylloscopus reguloides,blyth's leaf warbler,0.5058,psl1,2024,6,10,6,33.144554,76.454679,3246,0
477,480,larvivora brunnea,indian blue robin,0.9838,psl1,2024,6,10,6,33.144554,76.454679,3246,1
480,483,larvivora brunnea,indian blue robin,0.6043,psl1,2024,6,10,6,33.144554,76.454679,3246,1
498,501,phylloscopus occipitalis,western crowned warbler,0.5557,psl1,2024,6,10,6,33.144554,76.454679,3246,1
504,507,phylloscopus tytleri,tytler's leaf warbler,0.5445,psl1,2024,6,10,6,33.144554,76.454679,3246,1
507,510,larvivora brunnea,indian blue robin,0.8624,psl1,2024,6,10,6,33.144554,76.454679,3246,1
522,525,larvivora brunnea,indian blue robin,0.9341,psl1,2024,6,10,6,33.144554,76.454679,3246,1
537,540,larvivora brunnea,indian blue robin,0.7641,psl1,2024,6,10,6,33.144554,76.454679,3246,1
552,555,larvivora brunnea,indian blue robin,0.9887,psl1,2024,6,10,6,33.144554,76.454679,3246,1
564,567,phylloscopus occipitalis,western crowned warbler,0.5527,psl1,2024,6,10,6,33.144554,76.454679,3246,1
573,576,larvivora brunnea,indian blue robin,0.8843,psl1,2024,6,10,6,33.144554,76.454679,3246,1
585,588,phylloscopus occipitalis,western crowned warbler,0.7065,psl1,2024,6,10,6,33.144554,76.454679,3246,1
591,594,larvivora brunnea,indian blue robin,0.6269,psl1,2024,6,10,6,33.144554,76.454679,3246,1
594,597,larvivora brunnea,indian blue robin,0.9571,psl1,2024,6,10,6,33.144554,76.454679,3246,1
618,621,larvivora brunnea,indian blue robin,0.9902,psl1,2024,6,10,6,33.144554,76.454679,3246,1
621,624,larvivora brunnea,indian blue robin,0.8721,psl1,2024,6,10,6,33.144554,76.454679,3246,1
642,645,phylloscopus occipitalis,western crowned warbler,0.8439,psl1,2024,6,10,6,33.144554,76.454679,3246,1
645,648,larvivora brunnea,indian blue robin,0.9503,psl1,2024,6,10,6,33.144554,76.454679,3246,1
675,678,larvivora brunnea,indian blue robin,0.9888,psl1,2024,6,10,6,33.144554,76.454679,3246,1
696,699,larvivora brunnea,indian blue robin,0.8316,psl1,2024,6,10,6,33.144554,76.454679,3246,1
714,717,larvivora brunnea,indian blue robin,0.9608,psl1,2024,6,10,6,33.144554,76.454679,3246,1
717,720,larvivora brunnea,indian blue robin,0.8969,psl1,2024,6,10,6,33.144554,76.454679,3246,1
738,741,larvivora brunnea,indian blue robin,0.6721,psl1,2024,6,10,6,33.144554,76.454679,3246,1
741,744,larvivora brunnea,indian blue robin,0.771,psl1,2024,6,10,6,33.144554,76.454679,3246,1
741,744,larvivora cyane,siberian blue robin,0.7569,psl1,2024,6,10,6,33.144554,76.454679,3246,0
759,762,larvivora brunnea,indian blue robin,0.9433,psl1,2024,6,10,6,33.144554,76.454679,3246,1
771,774,larvivora brunnea,indian blue robin,0.6131,psl1,2024,6,10,6,33.144554,76.454679,3246,1
774,777,larvivora brunnea,indian blue robin,0.9893,psl1,2024,6,10,6,33.144554,76.454679,3246,1
789,792,larvivora brunnea,indian blue robin,0.8947,psl1,2024,6,10,6,33.144554,76.454679,3246,1
792,795,larvivora brunnea,indian blue robin,0.7783,psl1,2024,6,10,6,33.144554,76.454679,3246,1
807,810,larvivora brunnea,indian blue robin,0.9617,psl1,2024,6,10,6,33.144554,76.454679,3246,1
825,828,larvivora brunnea,indian blue robin,0.9872,psl1,2024,6,10,6,33.144554,76.454679,3246,1
828,831,larvivora brunnea,indian blue robin,0.6283,psl1,2024,6,10,6,33.144554,76.454679,3246,1
846,849,larvivora brunnea,indian blue robin,0.999,psl1,2024,6,10,6,33.144554,76.454679,3246,1
864,867,larvivora brunnea,indian blue robin,0.9988,psl1,2024,6,10,6,33.144554,76.454679,3246,1
882,885,larvivora brunnea,indian blue robin,0.5781,psl1,2024,6,10,6,33.144554,76.454679,3246,1
249,252,larvivora brunnea,indian blue robin,0.7986,psl1,2024,6,10,7,33.144554,76.454679,3246,1
303,306,larvivora brunnea,indian blue robin,0.6035,psl1,2024,6,10,7,33.144554,76.454679,3246,1
309,312,phylloscopus nitidus,green warbler,0.6308,psl1,2024,6,10,7,33.144554,76.454679,3246,0
456,459,larvivora brunnea,indian blue robin,0.7822,psl1,2024,6,10,7,33.144554,76.454679,3246,1
555,558,larvivora brunnea,indian blue robin,0.5201,psl1,2024,6,10,7,33.144554,76.454679,3246,1
708,711,phylloscopus occipitalis,western crowned warbler,0.6018,psl1,2024,6,10,7,33.144554,76.454679,3246,1
729,732,phylloscopus occipitalis,western crowned warbler,0.6035,psl1,2024,6,10,7,33.144554,76.454679,3246,1
762,765,phylloscopus occipitalis,western crowned warbler,0.6978,psl1,2024,6,10,7,33.144554,76.454679,3246,1
765,768,phylloscopus occipitalis,western crowned warbler,0.5112,psl1,2024,6,10,7,33.144554,76.454679,3246,1
774,777,phylloscopus occipitalis,western crowned warbler,0.6886,psl1,2024,6,10,7,33.144554,76.454679,3246,1
831,834,phylloscopus occipitalis,western crowned warbler,0.8234,psl1,2024,6,10,7,33.144554,76.454679,3246,1
834,837,phylloscopus occipitalis,western crowned warbler,0.8156,psl1,2024,6,10,7,33.144554,76.454679,3246,1
840,843,phylloscopus occipitalis,western crowned warbler,0.5017,psl1,2024,6,10,7,33.144554,76.454679,3246,1
849,852,phylloscopus occipitalis,western crowned warbler,0.6743,psl1,2024,6,10,7,33.144554,76.454679,3246,1
861,864,phylloscopus occipitalis,western crowned warbler,0.8084,psl1,2024,6,10,7,33.144554,76.454679,3246,1
864,867,phylloscopus occipitalis,western crowned warbler,0.714,psl1,2024,6,10,7,33.144554,76.454679,3246,1
867,870,phylloscopus occipitalis,western crowned warbler,0.5845,psl1,2024,6,10,7,33.144554,76.454679,3246,1
870,873,phylloscopus tytleri,tytler's leaf warbler,0.6038,psl1,2024,6,10,7,33.144554,76.454679,3246,1
876,879,phylloscopus occipitalis,western crowned warbler,0.9665,psl1,2024,6,10,7,33.144554,76.454679,3246,1
885,888,phylloscopus occipitalis,western crowned warbler,0.5034,psl1,2024,6,10,7,33.144554,76.454679,3246,1
0,3,phylloscopus occipitalis,western crowned warbler,0.6351,psl1,2024,6,11,5,33.144554,76.454679,3246,1
36,39,phylloscopus tytleri,tytler's leaf warbler,0.5103,psl1,2024,6,11,5,33.144554,76.454679,3246,1
51,54,phylloscopus occipitalis,western crowned warbler,0.646,psl1,2024,6,11,5,33.144554,76.454679,3246,1
84,87,phylloscopus occipitalis,western crowned warbler,0.6147,psl1,2024,6,11,5,33.144554,76.454679,3246,1
105,108,phylloscopus occipitalis,western crowned warbler,0.5356,psl1,2024,6,11,5,33.144554,76.454679,3246,1
108,111,phylloscopus occipitalis,western crowned warbler,0.6274,psl1,2024,6,11,5,33.144554,76.454679,3246,1
114,117,phylloscopus occipitalis,western crowned warbler,0.6485,psl1,2024,6,11,5,33.144554,76.454679,3246,1
117,120,phylloscopus occipitalis,western crowned warbler,0.6024,psl1,2024,6,11,5,33.144554,76.454679,3246,1
126,129,phylloscopus occipitalis,western crowned warbler,0.6099,psl1,2024,6,11,5,33.144554,76.454679,3246,1
132,135,phylloscopus occipitalis,western crowned warbler,0.7822,psl1,2024,6,11,5,33.144554,76.454679,3246,1
150,153,phylloscopus occipitalis,western crowned warbler,0.7647,psl1,2024,6,11,5,33.144554,76.454679,3246,1
153,156,phylloscopus occipitalis,western crowned warbler,0.8623,psl1,2024,6,11,5,33.144554,76.454679,3246,1
156,159,phylloscopus occipitalis,western crowned warbler,0.8152,psl1,2024,6,11,5,33.144554,76.454679,3246,1
159,162,phylloscopus occipitalis,western crowned warbler,0.6059,psl1,2024,6,11,5,33.144554,76.454679,3246,1
165,168,phylloscopus occipitalis,western crowned warbler,0.9093,psl1,2024,6,11,5,33.144554,76.454679,3246,1
180,183,phylloscopus occipitalis,western crowned warbler,0.5104,psl1,2024,6,11,5,33.144554,76.454679,3246,1
192,195,phylloscopus occipitalis,western crowned warbler,0.559,psl1,2024,6,11,5,33.144554,76.454679,3246,1
198,201,phylloscopus occipitalis,western crowned warbler,0.5982,psl1,2024,6,11,5,33.144554,76.454679,3246,1
201,204,phylloscopus occipitalis,western crowned warbler,0.5658,psl1,2024,6,11,5,33.144554,76.454679,3246,1
210,213,phylloscopus occipitalis,western crowned warbler,0.5553,psl1,2024,6,11,5,33.144554,76.454679,3246,1
219,222,phylloscopus occipitalis,western crowned warbler,0.6705,psl1,2024,6,11,5,33.144554,76.454679,3246,1
225,228,phylloscopus occipitalis,western crowned warbler,0.9131,psl1,2024,6,11,5,33.144554,76.454679,3246,1
228,231,phylloscopus occipitalis,western crowned warbler,0.6879,psl1,2024,6,11,5,33.144554,76.454679,3246,1
237,240,phylloscopus occipitalis,western crowned warbler,0.8008,psl1,2024,6,11,5,33.144554,76.454679,3246,1
246,249,phylloscopus occipitalis,western crowned warbler,0.7498,psl1,2024,6,11,5,33.144554,76.454679,3246,1
246,249,phylloscopus tytleri,tytler's leaf warbler,0.5221,psl1,2024,6,11,5,33.144554,76.454679,3246,1
252,255,phylloscopus occipitalis,western crowned warbler,0.754,psl1,2024,6,11,5,33.144554,76.454679,3246,1
255,258,phylloscopus occipitalis,western crowned warbler,0.5358,psl1,2024,6,11,5,33.144554,76.454679,3246,1
255,258,phylloscopus tytleri,tytler's leaf warbler,0.5225,psl1,2024,6,11,5,33.144554,76.454679,3246,1
270,273,phylloscopus occipitalis,western crowned warbler,0.6747,psl1,2024,6,11,5,33.144554,76.454679,3246,1
279,282,phylloscopus occipitalis,western crowned warbler,0.8179,psl1,2024,6,11,5,33.144554,76.454679,3246,1
282,285,phylloscopus occipitalis,western crowned warbler,0.6156,psl1,2024,6,11,5,33.144554,76.454679,3246,1
294,297,phylloscopus occipitalis,western crowned warbler,0.82,psl1,2024,6,11,5,33.144554,76.454679,3246,1
303,306,phylloscopus occipitalis,western crowned warbler,0.668,psl1,2024,6,11,5,33.144554,76.454679,3246,1
306,309,phylloscopus occipitalis,western crowned warbler,0.9917,psl1,2024,6,11,5,33.144554,76.454679,3246,1
309,312,phylloscopus occipitalis,western crowned warbler,0.8015,psl1,2024,6,11,5,33.144554,76.454679,3246,1
318,321,phylloscopus occipitalis,western crowned warbler,0.628,psl1,2024,6,11,5,33.144554,76.454679,3246,1
324,327,phylloscopus occipitalis,western crowned warbler,0.8179,psl1,2024,6,11,5,33.144554,76.454679,3246,1
327,330,phylloscopus occipitalis,western crowned warbler,0.7664,psl1,2024,6,11,5,33.144554,76.454679,3246,1
330,333,phylloscopus occipitalis,western crowned warbler,0.9046,psl1,2024,6,11,5,33.144554,76.454679,3246,1
333,336,phylloscopus occipitalis,western crowned warbler,0.6156,psl1,2024,6,11,5,33.144554,76.454679,3246,1
339,342,phylloscopus occipitalis,western crowned warbler,0.9755,psl1,2024,6,11,5,33.144554,76.454679,3246,1
342,345,phylloscopus occipitalis,western crowned warbler,0.788,psl1,2024,6,11,5,33.144554,76.454679,3246,1
345,348,phylloscopus occipitalis,western crowned warbler,0.7822,psl1,2024,6,11,5,33.144554,76.454679,3246,1
351,354,phylloscopus occipitalis,western crowned warbler,0.7521,psl1,2024,6,11,5,33.144554,76.454679,3246,1
354,357,phylloscopus occipitalis,western crowned warbler,0.5994,psl1,2024,6,11,5,33.144554,76.454679,3246,1
357,360,phylloscopus occipitalis,western crowned warbler,0.5898,psl1,2024,6,11,5,33.144554,76.454679,3246,1
363,366,phylloscopus occipitalis,western crowned warbler,0.5728,psl1,2024,6,11,5,33.144554,76.454679,3246,1
390,393,phylloscopus occipitalis,western crowned warbler,0.7838,psl1,2024,6,11,5,33.144554,76.454679,3246,1
399,402,phylloscopus occipitalis,western crowned warbler,0.7073,psl1,2024,6,11,5,33.144554,76.454679,3246,1
408,411,phylloscopus occipitalis,western crowned warbler,0.6864,psl1,2024,6,11,5,33.144554,76.454679,3246,1
408,411,phylloscopus tytleri,tytler's leaf warbler,0.6726,psl1,2024,6,11,5,33.144554,76.454679,3246,1
423,426,phylloscopus occipitalis,western crowned warbler,0.5801,psl1,2024,6,11,5,33.144554,76.454679,3246,1
429,432,phylloscopus occipitalis,western crowned warbler,0.5799,psl1,2024,6,11,5,33.144554,76.454679,3246,1
432,435,phylloscopus occipitalis,western crowned warbler,0.8631,psl1,2024,6,11,5,33.144554,76.454679,3246,1
435,438,phylloscopus occipitalis,western crowned warbler,0.7194,psl1,2024,6,11,5,33.144554,76.454679,3246,1
447,450,carduelis carduelis,european goldfinch,0.6646,psl1,2024,6,11,5,33.144554,76.454679,3246,1
462,465,phylloscopus occipitalis,western crowned warbler,0.5221,psl1,2024,6,11,5,33.144554,76.454679,3246,1
468,471,phylloscopus occipitalis,western crowned warbler,0.6717,psl1,2024,6,11,5,33.144554,76.454679,3246,1
474,477,phylloscopus occipitalis,western crowned warbler,0.8815,psl1,2024,6,11,5,33.144554,76.454679,3246,1
480,483,phylloscopus occipitalis,western crowned warbler,0.5193,psl1,2024,6,11,5,33.144554,76.454679,3246,1
480,483,phylloscopus tytleri,tytler's leaf warbler,0.5009,psl1,2024,6,11,5,33.144554,76.454679,3246,1
483,486,phylloscopus occipitalis,western crowned warbler,0.9359,psl1,2024,6,11,5,33.144554,76.454679,3246,1
486,489,phylloscopus occipitalis,western crowned warbler,0.6706,psl1,2024,6,11,5,33.144554,76.454679,3246,1
498,501,phylloscopus occipitalis,western crowned warbler,0.7818,psl1,2024,6,11,5,33.144554,76.454679,3246,1
501,504,phylloscopus occipitalis,western crowned warbler,0.718,psl1,2024,6,11,5,33.144554,76.454679,3246,1
507,510,phylloscopus occipitalis,western crowned warbler,0.9137,psl1,2024,6,11,5,33.144554,76.454679,3246,1
585,588,phylloscopus occipitalis,western crowned warbler,0.9072,psl1,2024,6,11,5,33.144554,76.454679,3246,1
609,612,pyrrhula pyrrhula,eurasian bullfinch,0.596,psl1,2024,6,11,5,33.144554,76.454679,3246,0
627,630,phylloscopus occipitalis,western crowned warbler,0.8385,psl1,2024,6,11,5,33.144554,76.454679,3246,1
636,639,phylloscopus occipitalis,western crowned warbler,0.6755,psl1,2024,6,11,5,33.144554,76.454679,3246,1
639,642,phylloscopus occipitalis,western crowned warbler,0.5471,psl1,2024,6,11,5,33.144554,76.454679,3246,1
645,648,phylloscopus occipitalis,western crowned warbler,0.6028,psl1,2024,6,11,5,33.144554,76.454679,3246,1
648,651,phylloscopus occipitalis,western crowned warbler,0.7979,psl1,2024,6,11,5,33.144554,76.454679,3246,1
651,654,phylloscopus occipitalis,western crowned warbler,0.703,psl1,2024,6,11,5,33.144554,76.454679,3246,1
654,657,phylloscopus occipitalis,western crowned warbler,0.7064,psl1,2024,6,11,5,33.144554,76.454679,3246,1
660,663,phylloscopus occipitalis,western crowned warbler,0.8437,psl1,2024,6,11,5,33.144554,76.454679,3246,1
681,684,phylloscopus occipitalis,western crowned warbler,0.7028,psl1,2024,6,11,5,33.144554,76.454679,3246,1
702,705,phylloscopus tytleri,tytler's leaf warbler,0.568,psl1,2024,6,11,5,33.144554,76.454679,3246,1
708,711,phylloscopus occipitalis,western crowned warbler,0.7122,psl1,2024,6,11,5,33.144554,76.454679,3246,1
723,726,phylloscopus occipitalis,western crowned warbler,0.8869,psl1,2024,6,11,5,33.144554,76.454679,3246,1
726,729,phylloscopus occipitalis,western crowned warbler,0.6421,psl1,2024,6,11,5,33.144554,76.454679,3246,1
738,741,phylloscopus occipitalis,western crowned warbler,0.688,psl1,2024,6,11,5,33.144554,76.454679,3246,1
744,747,luscinia phaenicuroides,white-bellied redstart,0.7411,psl1,2024,6,11,5,33.144554,76.454679,3246,1
747,750,phylloscopus occipitalis,western crowned warbler,0.9153,psl1,2024,6,11,5,33.144554,76.454679,3246,1
750,753,phylloscopus tytleri,tytler's leaf warbler,0.6103,psl1,2024,6,11,5,33.144554,76.454679,3246,1
750,753,phylloscopus occipitalis,western crowned warbler,0.5524,psl1,2024,6,11,5,33.144554,76.454679,3246,1
750,753,luscinia phaenicuroides,white-bellied redstart,0.5467,psl1,2024,6,11,5,33.144554,76.454679,3246,1
759,762,phylloscopus occipitalis,western crowned warbler,0.9116,psl1,2024,6,11,5,33.144554,76.454679,3246,1
768,771,phylloscopus occipitalis,western crowned warbler,0.7769,psl1,2024,6,11,5,33.144554,76.454679,3246,1
780,783,phylloscopus occipitalis,western crowned warbler,0.5046,psl1,2024,6,11,5,33.144554,76.454679,3246,1
789,792,phylloscopus claudiae,claudia's leaf warbler,0.5503,psl1,2024,6,11,5,33.144554,76.454679,3246,0
801,804,phylloscopus occipitalis,western crowned warbler,0.8039,psl1,2024,6,11,5,33.144554,76.454679,3246,1
807,810,phylloscopus occipitalis,western crowned warbler,0.7509,psl1,2024,6,11,5,33.144554,76.454679,3246,1
813,816,phylloscopus occipitalis,western crowned warbler,0.7221,psl1,2024,6,11,5,33.144554,76.454679,3246,1
813,816,phylloscopus tytleri,tytler's leaf warbler,0.5345,psl1,2024,6,11,5,33.144554,76.454679,3246,1
849,852,phylloscopus occipitalis,western crowned warbler,0.8951,psl1,2024,6,11,5,33.144554,76.454679,3246,1
864,867,phylloscopus occipitalis,western crowned warbler,0.7585,psl1,2024,6,11,5,33.144554,76.454679,3246,1
870,873,phylloscopus occipitalis,western crowned warbler,0.9116,psl1,2024,6,11,5,33.144554,76.454679,3246,1
897,900,phylloscopus occipitalis,western crowned warbler,0.6496,psl1,2024,6,11,5,33.144554,76.454679,3246,1
231,234,phylloscopus occipitalis,western crowned warbler,0.5832,psl1,2024,6,11,6,33.144554,76.454679,3246,1
291,294,phylloscopus occipitalis,western crowned warbler,0.6534,psl1,2024,6,11,6,33.144554,76.454679,3246,1
327,330,phylloscopus occipitalis,western crowned warbler,0.5105,psl1,2024,6,11,6,33.144554,76.454679,3246,1
522,525,phylloscopus occipitalis,western crowned warbler,0.7145,psl1,2024,6,11,6,33.144554,76.454679,3246,1
531,534,phylloscopus occipitalis,western crowned warbler,0.5522,psl1,2024,6,11,6,33.144554,76.454679,3246,1
534,537,phylloscopus occipitalis,western crowned warbler,0.8683,psl1,2024,6,11,6,33.144554,76.454679,3246,1
540,543,phylloscopus occipitalis,western crowned warbler,0.573,psl1,2024,6,11,6,33.144554,76.454679,3246,1
27,30,phylloscopus occipitalis,western crowned warbler,0.6842,psl1,2024,6,11,7,33.144554,76.454679,3246,1
33,36,phylloscopus chloronotus,lemon-rumped warbler,0.5158,psl1,2024,6,11,7,33.144554,76.454679,3246,1
54,57,phylloscopus chloronotus,lemon-rumped warbler,0.63,psl1,2024,6,11,7,33.144554,76.454679,3246,1
57,60,phylloscopus occipitalis,western crowned warbler,0.8975,psl1,2024,6,11,7,33.144554,76.454679,3246,1
72,75,larvivora brunnea,indian blue robin,0.7956,psl1,2024,6,11,7,33.144554,76.454679,3246,1
81,84,larvivora brunnea,indian blue robin,0.6176,psl1,2024,6,11,7,33.144554,76.454679,3246,1
93,96,larvivora brunnea,indian blue robin,0.6302,psl1,2024,6,11,7,33.144554,76.454679,3246,1
102,105,phylloscopus occipitalis,western crowned warbler,0.7158,psl1,2024,6,11,7,33.144554,76.454679,3246,1
102,105,phylloscopus tytleri,tytler's leaf warbler,0.6092,psl1,2024,6,11,7,33.144554,76.454679,3246,1
105,108,larvivora brunnea,indian blue robin,0.935,psl1,2024,6,11,7,33.144554,76.454679,3246,1
108,111,phylloscopus occipitalis,western crowned warbler,0.6056,psl1,2024,6,11,7,33.144554,76.454679,3246,1
117,120,larvivora brunnea,indian blue robin,0.786,psl1,2024,6,11,7,33.144554,76.454679,3246,1
126,129,phylloscopus occipitalis,western crowned warbler,0.6255,psl1,2024,6,11,7,33.144554,76.454679,3246,1
129,132,larvivora brunnea,indian blue robin,0.7997,psl1,2024,6,11,7,33.144554,76.454679,3246,1
153,156,larvivora brunnea,indian blue robin,0.9312,psl1,2024,6,11,7,33.144554,76.454679,3246,1
165,168,larvivora brunnea,indian blue robin,0.7742,psl1,2024,6,11,7,33.144554,76.454679,3246,1
165,168,phylloscopus magnirostris,large-billed leaf warbler,0.5287,psl1,2024,6,11,7,33.144554,76.454679,3246,1
