,Start (s),End (s),Common name,Confidence,ID,Month,Day,Time,Latitude,Longitude,Elevation,Habitant,Elevation_type,Duration (s)
10083,702.0,708.0,variegated laughingthrush,0.8265,psm6,6,9,5,33.138611,76.456056,3570,1,medium,6.0
10084,717.0,726.0,variegated laughingthrush,0.9365,psm6,6,9,5,33.138611,76.456056,3570,1,medium,9.0
10085,747.0,753.0,greenish warbler,0.95,psm6,6,9,5,33.138611,76.456056,3570,1,medium,6.0
10086,771.0,777.0,variegated laughingthrush,0.8175,psm6,6,9,5,33.138611,76.456056,3570,1,medium,6.0
10087,33.0,39.0,olive-backed pipit,0.8105,psm6,6,9,6,33.138611,76.456056,3570,1,medium,6.0
10088,99.0,105.0,olive-backed pipit,0.9796,psm6,6,9,6,33.138611,76.456056,3570,1,medium,6.0
10089,636.0,642.0,olive-backed pipit,0.9892,psm6,6,9,6,33.138611,76.456056,3570,1,medium,6.0
10090,735.0,741.0,olive-backed pipit,0.8497,psm6,6,9,6,33.138611,76.456056,3570,1,medium,6.0
10091,744.0,750.0,olive-backed pipit,0.997,psm6,6,9,6,33.138611,76.456056,3570,1,medium,6.0
10092,753.0,759.0,olive-backed pipit,0.9872,psm6,6,9,6,33.138611,76.456056,3570,1,medium,6.0
10093,855.0,861.0,olive-backed pipit,0.9264,psm6,6,9,6,33.138611,76.456056,3570,1,medium,6.0
10094,729.0,735.0,olive-backed pipit,0.9695,psm6,6,9,7,33.138611,76.456056,3570,1,medium,6.0
10095,771.0,777.0,olive-backed pipit,0.9998,psm6,6,9,7,33.138611,76.456056,3570,1,medium,6.0
10096,123.0,129.0,greenish warbler,0.8404,psm6,6,10,5,33.138611,76.456056,3570,1,medium,6.0
10097,471.0,477.0,greenish warbler,0.9284,psm6,6,10,6,33.138611,76.456056,3570,1,medium,6.0
10098,138.0,144.0,greenish warbler,0.9394,psm6,6,10,7,33.138611,76.456056,3570,1,medium,6.0
10099,57.0,63.0,greenish warbler,0.9372,psm6,6,11,5,33.138611,76.456056,3570,1,medium,6.0
10100,177.0,183.0,olive-backed pipit,0.9889,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10101,255.0,261.0,olive-backed pipit,0.9905,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10102,264.0,270.0,olive-backed pipit,0.8638,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10103,282.0,288.0,olive-backed pipit,0.9979,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10104,300.0,306.0,olive-backed pipit,0.9888,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10105,357.0,363.0,olive-backed pipit,0.9374,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10106,366.0,372.0,olive-backed pipit,0.9893,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10107,399.0,405.0,olive-backed pipit,0.9555,psm6,6,11,6,33.138611,76.456056,3570,1,medium,6.0
10108,615.0,624.0,olive-backed pipit,0.9604,psm6,6,11,6,33.138611,76.456056,3570,1,medium,9.0
10109,114.0,120.0,olive-backed pipit,0.9834,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10110,207.0,213.0,olive-backed pipit,0.9386,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10111,261.0,267.0,olive-backed pipit,0.9124,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10112,579.0,585.0,olive-backed pipit,0.9307,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10113,696.0,702.0,olive-backed pipit,0.9996,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10114,828.0,834.0,olive-backed pipit,0.9827,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10115,849.0,855.0,olive-backed pipit,0.9848,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10116,870.0,876.0,olive-backed pipit,0.9758,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10117,879.0,885.0,olive-backed pipit,0.9968,psm6,6,11,7,33.138611,76.456056,3570,1,medium,6.0
10118,813.0,828.0,variegated laughingthrush,0.9686,psm6,6,12,5,33.138611,76.456056,3570,1,medium,15.0
10119,831.0,840.0,variegated laughingthrush,0.9998,psm6,6,12,5,33.138611,76.456056,3570,1,medium,9.0
10120,843.0,852.0,variegated laughingthrush,0.9957,psm6,6,12,5,33.138611,76.456056,3570,1,medium,9.0
10121,855.0,867.0,variegated laughingthrush,0.9864,psm6,6,12,5,33.138611,76.456056,3570,1,medium,12.0
10122,873.0,879.0,variegated laughingthrush,0.9959,psm6,6,12,5,33.138611,76.456056,3570,1,medium,6.0
10123,882.0,888.0,variegated laughingthrush,0.9969,psm6,6,12,5,33.138611,76.456056,3570,1,medium,6.0
10124,894.0,900.0,variegated laughingthrush,0.9423,psm6,6,12,5,33.138611,76.456056,3570,1,medium,6.0
10125,447.0,453.0,olive-backed pipit,0.8488,psm6,6,12,6,33.138611,76.456056,3570,1,medium,6.0
10126,30.0,36.0,olive-backed pipit,0.9937,psm6,6,12,7,33.138611,76.456056,3570,1,medium,6.0
10127,270.0,276.0,olive-backed pipit,0.9743,psm6,6,13,6,33.138611,76.456056,3570,1,medium,6.0
10128,342.0,348.0,olive-backed pipit,0.8184,psm6,6,13,6,33.138611,76.456056,3570,1,medium,6.0
10129,351.0,360.0,olive-backed pipit,0.8368,psm6,6,13,6,33.138611,76.456056,3570,1,medium,9.0
10130,363.0,369.0,olive-backed pipit,0.9983,psm6,6,13,6,33.138611,76.456056,3570,1,medium,6.0
10131,96.0,102.0,olive-backed pipit,0.9559,psm6,6,13,7,33.138611,76.456056,3570,1,medium,6.0
10132,318.0,324.0,olive-backed pipit,0.9588,psm6,6,13,7,33.138611,76.456056,3570,1,medium,6.0
10133,330.0,336.0,olive-backed pipit,0.9071,psm6,6,13,7,33.138611,76.456056,3570,1,medium,6.0
10134,639.0,645.0,variegated laughingthrush,0.8501,psm6,6,14,5,33.138611,76.456056,3570,1,medium,6.0
10135,771.0,777.0,variegated laughingthrush,0.9659,psm6,6,14,5,33.138611,76.456056,3570,1,medium,6.0
10136,846.0,852.0,variegated laughingthrush,0.8174,psm6,6,14,6,33.138611,76.456056,3570,1,medium,6.0
10137,855.0,861.0,variegated laughingthrush,0.9453,psm6,6,14,6,33.138611,76.456056,3570,1,medium,6.0
10138,870.0,879.0,variegated laughingthrush,0.9608,psm6,6,14,6,33.138611,76.456056,3570,1,medium,9.0
10139,888.0,897.0,variegated laughingthrush,0.8371,psm6,6,14,6,33.138611,76.456056,3570,1,medium,9.0
10140,57.0,63.0,olive-backed pipit,0.9987,psm6,6,14,7,33.138611,76.456056,3570,1,medium,6.0
10141,66.0,72.0,olive-backed pipit,0.9998,psm6,6,14,7,33.138611,76.456056,3570,1,medium,6.0
10142,75.0,81.0,olive-backed pipit,0.8991,psm6,6,14,7,33.138611,76.456056,3570,1,medium,6.0
10143,132.0,141.0,olive-backed pipit,0.9986,psm6,6,14,7,33.138611,76.456056,3570,1,medium,9.0
