Start (s),End (s),Common name,Confidence,ID,Month,Day,Time,Latitude,Longitude,Elevation,Habitant,Elevation_type
654.0,657.0,western crowned warbler,0.9939,psl4,5,14,8,33.144064,76.45145,3242,1,low
657.0,660.0,western crowned warbler,0.9926,psl4,5,14,8,33.144064,76.45145,3242,1,low
660.0,663.0,ashy-throated warbler,0.6377,psl4,5,14,8,33.144064,76.45145,3242,0,low
663.0,666.0,western crowned warbler,0.9963,psl4,5,14,8,33.144064,76.45145,3242,1,low
669.0,672.0,western crowned warbler,0.7504,psl4,5,14,8,33.144064,76.45145,3242,1,low
675.0,678.0,western crowned warbler,0.8503,psl4,5,14,8,33.144064,76.45145,3242,1,low
681.0,684.0,western crowned warbler,0.8729,psl4,5,14,8,33.144064,76.45145,3242,1,low
687.0,690.0,western crowned warbler,0.5082,psl4,5,14,8,33.144064,76.45145,3242,1,low
690.0,693.0,western crowned warbler,0.7428,psl4,5,14,8,33.144064,76.45145,3242,1,low
699.0,702.0,slaty-blue flycatcher,0.7958,psl4,5,14,8,33.144064,76.45145,3242,1,low
702.0,705.0,western crowned warbler,0.5506,psl4,5,14,8,33.144064,76.45145,3242,1,low
705.0,708.0,western crowned warbler,0.7483,psl4,5,14,8,33.144064,76.45145,3242,1,low
708.0,711.0,say's phoebe,0.5412,psl4,5,14,8,33.144064,76.45145,3242,0,low
711.0,714.0,western crowned warbler,0.6887,psl4,5,14,8,33.144064,76.45145,3242,1,low
783.0,786.0,western crowned warbler,0.6363,psl4,5,14,8,33.144064,76.45145,3242,1,low
786.0,789.0,chestnut-headed tesia,0.6439,psl4,5,14,8,33.144064,76.45145,3242,0,low
786.0,789.0,slaty-blue flycatcher,0.5081,psl4,5,14,8,33.144064,76.45145,3242,1,low
789.0,792.0,western crowned warbler,0.5742,psl4,5,14,8,33.144064,76.45145,3242,1,low
792.0,795.0,slaty-blue flycatcher,0.7814,psl4,5,14,8,33.144064,76.45145,3242,1,low
798.0,801.0,western crowned warbler,0.7135,psl4,5,14,8,33.144064,76.45145,3242,1,low
801.0,804.0,slaty-blue flycatcher,0.5256,psl4,5,14,8,33.144064,76.45145,3242,1,low
807.0,810.0,slaty-blue flycatcher,0.8464,psl4,5,14,8,33.144064,76.45145,3242,1,low
810.0,813.0,prothonotary warbler,0.6373,psl4,5,14,8,33.144064,76.45145,3242,0,low
843.0,846.0,western crowned warbler,0.7883,psl4,5,14,8,33.144064,76.45145,3242,1,low
873.0,876.0,western crowned warbler,0.7365,psl4,5,14,8,33.144064,76.45145,3242,1,low
882.0,885.0,western crowned warbler,0.6996,psl4,5,14,8,33.144064,76.45145,3242,1,low
891.0,894.0,western crowned warbler,0.8905,psl4,5,14,8,33.144064,76.45145,3242,1,low
894.0,897.0,chestnut-headed tesia,0.6014,psl4,5,14,8,33.144064,76.45145,3242,0,low
0.0,3.0,rufous-naped tit,0.9667,psl4,5,14,9,33.144064,76.45145,3242,1,low
0.0,3.0,western crowned warbler,0.8904,psl4,5,14,9,33.144064,76.45145,3242,1,low
3.0,6.0,rufous-naped tit,0.8715,psl4,5,14,9,33.144064,76.45145,3242,1,low
6.0,9.0,western crowned warbler,0.639,psl4,5,14,9,33.144064,76.45145,3242,1,low
12.0,15.0,rufous-naped tit,0.8888,psl4,5,14,9,33.144064,76.45145,3242,1,low
15.0,18.0,western crowned warbler,0.5329,psl4,5,14,9,33.144064,76.45145,3242,1,low
21.0,24.0,western crowned warbler,0.8859,psl4,5,14,9,33.144064,76.45145,3242,1,low
24.0,27.0,rufous-naped tit,0.8008,psl4,5,14,9,33.144064,76.45145,3242,1,low
24.0,27.0,western crowned warbler,0.5761,psl4,5,14,9,33.144064,76.45145,3242,1,low
30.0,33.0,western crowned warbler,0.9023,psl4,5,14,9,33.144064,76.45145,3242,1,low
33.0,36.0,western crowned warbler,0.8492,psl4,5,14,9,33.144064,76.45145,3242,1,low
36.0,39.0,western crowned warbler,0.8764,psl4,5,14,9,33.144064,76.45145,3242,1,low
39.0,42.0,rufous-naped tit,0.515,psl4,5,14,9,33.144064,76.45145,3242,1,low
45.0,48.0,western crowned warbler,0.9605,psl4,5,14,9,33.144064,76.45145,3242,1,low
51.0,54.0,western crowned warbler,0.8918,psl4,5,14,9,33.144064,76.45145,3242,1,low
66.0,69.0,western crowned warbler,0.9117,psl4,5,14,9,33.144064,76.45145,3242,1,low
69.0,72.0,western crowned warbler,0.7479,psl4,5,14,9,33.144064,76.45145,3242,1,low
72.0,75.0,rufous-naped tit,0.5967,psl4,5,14,9,33.144064,76.45145,3242,1,low
78.0,81.0,western crowned warbler,0.9212,psl4,5,14,9,33.144064,76.45145,3242,1,low
84.0,87.0,dunnock,0.7086,psl4,5,14,9,33.144064,76.45145,3242,0,low
90.0,93.0,western crowned warbler,0.959,psl4,5,14,9,33.144064,76.45145,3242,1,low
108.0,111.0,western crowned warbler,0.8644,psl4,5,14,9,33.144064,76.45145,3242,1,low
132.0,135.0,hume's warbler,0.607,psl4,5,14,9,33.144064,76.45145,3242,1,low
147.0,150.0,western crowned warbler,0.6969,psl4,5,14,9,33.144064,76.45145,3242,1,low
156.0,159.0,western crowned warbler,0.6036,psl4,5,14,9,33.144064,76.45145,3242,1,low
165.0,168.0,rufous-naped tit,0.818,psl4,5,14,9,33.144064,76.45145,3242,1,low
186.0,189.0,rufous-naped tit,0.828,psl4,5,14,9,33.144064,76.45145,3242,1,low
219.0,222.0,western crowned warbler,0.9367,psl4,5,14,9,33.144064,76.45145,3242,1,low
252.0,255.0,western crowned warbler,0.6985,psl4,5,14,9,33.144064,76.45145,3242,1,low
261.0,264.0,western crowned warbler,0.6184,psl4,5,14,9,33.144064,76.45145,3242,1,low
276.0,279.0,western crowned warbler,0.5778,psl4,5,14,9,33.144064,76.45145,3242,1,low
279.0,282.0,western crowned warbler,0.9899,psl4,5,14,9,33.144064,76.45145,3242,1,low
285.0,288.0,western crowned warbler,0.9976,psl4,5,14,9,33.144064,76.45145,3242,1,low
294.0,297.0,western crowned warbler,0.9852,psl4,5,14,9,33.144064,76.45145,3242,1,low
300.0,303.0,western crowned warbler,0.9899,psl4,5,14,9,33.144064,76.45145,3242,1,low
303.0,306.0,western crowned warbler,0.9088,psl4,5,14,9,33.144064,76.45145,3242,1,low
306.0,309.0,western crowned warbler,0.725,psl4,5,14,9,33.144064,76.45145,3242,1,low
309.0,312.0,western crowned warbler,0.9961,psl4,5,14,9,33.144064,76.45145,3242,1,low
312.0,315.0,western crowned warbler,0.9611,psl4,5,14,9,33.144064,76.45145,3242,1,low
315.0,318.0,western crowned warbler,0.575,psl4,5,14,9,33.144064,76.45145,3242,1,low
318.0,321.0,western crowned warbler,0.5118,psl4,5,14,9,33.144064,76.45145,3242,1,low
321.0,324.0,western crowned warbler,0.8987,psl4,5,14,9,33.144064,76.45145,3242,1,low
324.0,327.0,western crowned warbler,0.9614,psl4,5,14,9,33.144064,76.45145,3242,1,low
330.0,333.0,western crowned warbler,0.9442,psl4,5,14,9,33.144064,76.45145,3242,1,low
333.0,336.0,western crowned warbler,0.7577,psl4,5,14,9,33.144064,76.45145,3242,1,low
336.0,339.0,western crowned warbler,0.9763,psl4,5,14,9,33.144064,76.45145,3242,1,low
339.0,342.0,western crowned warbler,0.9532,psl4,5,14,9,33.144064,76.45145,3242,1,low
354.0,357.0,western crowned warbler,0.9993,psl4,5,14,9,33.144064,76.45145,3242,1,low
360.0,363.0,western crowned warbler,0.6527,psl4,5,14,9,33.144064,76.45145,3242,1,low
363.0,366.0,western crowned warbler,0.8633,psl4,5,14,9,33.144064,76.45145,3242,1,low
378.0,381.0,western crowned warbler,0.7892,psl4,5,14,9,33.144064,76.45145,3242,1,low
384.0,387.0,western crowned warbler,0.9948,psl4,5,14,9,33.144064,76.45145,3242,1,low
387.0,390.0,western crowned warbler,0.8796,psl4,5,14,9,33.144064,76.45145,3242,1,low
402.0,405.0,western crowned warbler,0.9179,psl4,5,14,9,33.144064,76.45145,3242,1,low
402.0,405.0,blyth's leaf warbler,0.6318,psl4,5,14,9,33.144064,76.45145,3242,0,low
408.0,411.0,western crowned warbler,0.9752,psl4,5,14,9,33.144064,76.45145,3242,1,low
411.0,414.0,hume's warbler,0.9019,psl4,5,14,9,33.144064,76.45145,3242,1,low
414.0,417.0,western crowned warbler,0.9329,psl4,5,14,9,33.144064,76.45145,3242,1,low
417.0,420.0,western crowned warbler,0.8472,psl4,5,14,9,33.144064,76.45145,3242,1,low
423.0,426.0,hume's warbler,0.8221,psl4,5,14,9,33.144064,76.45145,3242,1,low
432.0,435.0,hume's warbler,0.9666,psl4,5,14,9,33.144064,76.45145,3242,1,low
444.0,447.0,dunnock,0.5265,psl4,5,14,9,33.144064,76.45145,3242,0,low
447.0,450.0,hume's warbler,0.9708,psl4,5,14,9,33.144064,76.45145,3242,1,low
450.0,453.0,hume's warbler,0.7008,psl4,5,14,9,33.144064,76.45145,3242,1,low
453.0,456.0,hume's warbler,0.9154,psl4,5,14,9,33.144064,76.45145,3242,1,low
456.0,459.0,hume's warbler,0.9715,psl4,5,14,9,33.144064,76.45145,3242,1,low
459.0,462.0,hume's warbler,0.9988,psl4,5,14,9,33.144064,76.45145,3242,1,low
462.0,465.0,hume's warbler,0.9737,psl4,5,14,9,33.144064,76.45145,3242,1,low
477.0,480.0,hume's warbler,0.8539,psl4,5,14,9,33.144064,76.45145,3242,1,low
486.0,489.0,european robin,0.5174,psl4,5,14,9,33.144064,76.45145,3242,0,low
489.0,492.0,hume's warbler,0.9316,psl4,5,14,9,33.144064,76.45145,3242,1,low
492.0,495.0,western crowned warbler,0.5574,psl4,5,14,9,33.144064,76.45145,3242,1,low
525.0,528.0,hume's warbler,0.9214,psl4,5,14,9,33.144064,76.45145,3242,1,low
552.0,555.0,western crowned warbler,0.8531,psl4,5,14,9,33.144064,76.45145,3242,1,low
579.0,582.0,hume's warbler,0.6984,psl4,5,14,9,33.144064,76.45145,3242,1,low
582.0,585.0,hume's warbler,0.8854,psl4,5,14,9,33.144064,76.45145,3242,1,low
585.0,588.0,western crowned warbler,0.537,psl4,5,14,9,33.144064,76.45145,3242,1,low
594.0,597.0,hume's warbler,0.5931,psl4,5,14,9,33.144064,76.45145,3242,1,low
597.0,600.0,hume's warbler,0.7617,psl4,5,14,9,33.144064,76.45145,3242,1,low
600.0,603.0,himalayan bluetail,0.9319,psl4,5,14,9,33.144064,76.45145,3242,1,low
600.0,603.0,hume's warbler,0.7062,psl4,5,14,9,33.144064,76.45145,3242,1,low
618.0,621.0,rufous-naped tit,0.6927,psl4,5,14,9,33.144064,76.45145,3242,1,low
621.0,624.0,hume's warbler,0.5964,psl4,5,14,9,33.144064,76.45145,3242,1,low
624.0,627.0,hume's warbler,0.8083,psl4,5,14,9,33.144064,76.45145,3242,1,low
627.0,630.0,hume's warbler,0.9928,psl4,5,14,9,33.144064,76.45145,3242,1,low
633.0,636.0,hume's warbler,0.891,psl4,5,14,9,33.144064,76.45145,3242,1,low
639.0,642.0,hume's warbler,0.9183,psl4,5,14,9,33.144064,76.45145,3242,1,low
642.0,645.0,hume's warbler,0.6877,psl4,5,14,9,33.144064,76.45145,3242,1,low
645.0,648.0,rufous-naped tit,0.7158,psl4,5,14,9,33.144064,76.45145,3242,1,low
651.0,654.0,hume's warbler,0.9883,psl4,5,14,9,33.144064,76.45145,3242,1,low
657.0,660.0,rufous-naped tit,0.9229,psl4,5,14,9,33.144064,76.45145,3242,1,low
660.0,663.0,hume's warbler,0.6906,psl4,5,14,9,33.144064,76.45145,3242,1,low
672.0,675.0,hume's warbler,0.8479,psl4,5,14,9,33.144064,76.45145,3242,1,low
675.0,678.0,hume's warbler,0.8869,psl4,5,14,9,33.144064,76.45145,3242,1,low
684.0,687.0,hume's warbler,0.9466,psl4,5,14,9,33.144064,76.45145,3242,1,low
687.0,690.0,hume's warbler,0.8595,psl4,5,14,9,33.144064,76.45145,3242,1,low
690.0,693.0,hume's warbler,0.9007,psl4,5,14,9,33.144064,76.45145,3242,1,low
696.0,699.0,western crowned warbler,0.5927,psl4,5,14,9,33.144064,76.45145,3242,1,low
726.0,729.0,western crowned warbler,0.7012,psl4,5,14,9,33.144064,76.45145,3242,1,low
771.0,774.0,hume's warbler,0.9968,psl4,5,14,9,33.144064,76.45145,3242,1,low
789.0,792.0,hume's warbler,0.873,psl4,5,14,9,33.144064,76.45145,3242,1,low
822.0,825.0,oak titmouse,0.963,psl4,5,14,9,33.144064,76.45145,3242,0,low
825.0,828.0,oak titmouse,0.983,psl4,5,14,9,33.144064,76.45145,3242,0,low
831.0,834.0,oak titmouse,0.8606,psl4,5,14,9,33.144064,76.45145,3242,0,low
837.0,840.0,oak titmouse,0.786,psl4,5,14,9,33.144064,76.45145,3242,0,low
843.0,846.0,oak titmouse,0.7543,psl4,5,14,9,33.144064,76.45145,3242,0,low
846.0,849.0,oak titmouse,0.9524,psl4,5,14,9,33.144064,76.45145,3242,0,low
849.0,852.0,american goldfinch,0.7785,psl4,5,14,9,33.144064,76.45145,3242,0,low
855.0,858.0,oak titmouse,0.6812,psl4,5,14,9,33.144064,76.45145,3242,0,low
861.0,864.0,american goldfinch,0.6549,psl4,5,14,9,33.144064,76.45145,3242,0,low
864.0,867.0,dunnock,0.6306,psl4,5,14,9,33.144064,76.45145,3242,0,low
873.0,876.0,hume's warbler,0.885,psl4,5,14,9,33.144064,76.45145,3242,1,low
876.0,879.0,hume's warbler,0.9218,psl4,5,14,9,33.144064,76.45145,3242,1,low
879.0,882.0,hume's warbler,0.6215,psl4,5,14,9,33.144064,76.45145,3242,1,low
885.0,888.0,hume's warbler,0.5687,psl4,5,14,9,33.144064,76.45145,3242,1,low
3.0,6.0,hume's warbler,0.6391,psl4,5,15,6,33.144064,76.45145,3242,1,low
9.0,12.0,hume's warbler,0.9763,psl4,5,15,6,33.144064,76.45145,3242,1,low
18.0,21.0,hume's warbler,0.9905,psl4,5,15,6,33.144064,76.45145,3242,1,low
21.0,24.0,hume's warbler,0.8806,psl4,5,15,6,33.144064,76.45145,3242,1,low
24.0,27.0,hume's warbler,0.9996,psl4,5,15,6,33.144064,76.45145,3242,1,low
27.0,30.0,hume's warbler,0.5431,psl4,5,15,6,33.144064,76.45145,3242,1,low
30.0,33.0,hume's warbler,0.8207,psl4,5,15,6,33.144064,76.45145,3242,1,low
36.0,39.0,western crowned warbler,0.9876,psl4,5,15,6,33.144064,76.45145,3242,1,low
39.0,42.0,slaty-blue flycatcher,0.5054,psl4,5,15,6,33.144064,76.45145,3242,1,low
42.0,45.0,western crowned warbler,0.9542,psl4,5,15,6,33.144064,76.45145,3242,1,low
51.0,54.0,western crowned warbler,0.707,psl4,5,15,6,33.144064,76.45145,3242,1,low
54.0,57.0,hume's warbler,0.7485,psl4,5,15,6,33.144064,76.45145,3242,1,low
57.0,60.0,western crowned warbler,0.8108,psl4,5,15,6,33.144064,76.45145,3242,1,low
66.0,69.0,western crowned warbler,0.9568,psl4,5,15,6,33.144064,76.45145,3242,1,low
81.0,84.0,western crowned warbler,0.9371,psl4,5,15,6,33.144064,76.45145,3242,1,low
84.0,87.0,slaty-blue flycatcher,0.8062,psl4,5,15,6,33.144064,76.45145,3242,1,low
90.0,93.0,western crowned warbler,0.9447,psl4,5,15,6,33.144064,76.45145,3242,1,low
93.0,96.0,hume's warbler,0.5221,psl4,5,15,6,33.144064,76.45145,3242,1,low
96.0,99.0,western crowned warbler,0.9455,psl4,5,15,6,33.144064,76.45145,3242,1,low
102.0,105.0,hume's warbler,0.9591,psl4,5,15,6,33.144064,76.45145,3242,1,low
105.0,108.0,western crowned warbler,0.9943,psl4,5,15,6,33.144064,76.45145,3242,1,low
111.0,114.0,western crowned warbler,0.5423,psl4,5,15,6,33.144064,76.45145,3242,1,low
114.0,117.0,western crowned warbler,0.9576,psl4,5,15,6,33.144064,76.45145,3242,1,low
120.0,123.0,western crowned warbler,0.9988,psl4,5,15,6,33.144064,76.45145,3242,1,low
123.0,126.0,western crowned warbler,0.9308,psl4,5,15,6,33.144064,76.45145,3242,1,low
126.0,129.0,western crowned warbler,0.7532,psl4,5,15,6,33.144064,76.45145,3242,1,low
129.0,132.0,western crowned warbler,0.9877,psl4,5,15,6,33.144064,76.45145,3242,1,low
132.0,135.0,western crowned warbler,0.9224,psl4,5,15,6,33.144064,76.45145,3242,1,low
144.0,147.0,western crowned warbler,0.8357,psl4,5,15,6,33.144064,76.45145,3242,1,low
147.0,150.0,western crowned warbler,0.7037,psl4,5,15,6,33.144064,76.45145,3242,1,low
150.0,153.0,western crowned warbler,0.9368,psl4,5,15,6,33.144064,76.45145,3242,1,low
153.0,156.0,western crowned warbler,0.9277,psl4,5,15,6,33.144064,76.45145,3242,1,low
159.0,162.0,western crowned warbler,0.9642,psl4,5,15,6,33.144064,76.45145,3242,1,low
165.0,168.0,western crowned warbler,0.9867,psl4,5,15,6,33.144064,76.45145,3242,1,low
168.0,171.0,slaty-blue flycatcher,0.7858,psl4,5,15,6,33.144064,76.45145,3242,1,low
171.0,174.0,western crowned warbler,0.9043,psl4,5,15,6,33.144064,76.45145,3242,1,low
186.0,189.0,western crowned warbler,0.69,psl4,5,15,6,33.144064,76.45145,3242,1,low
192.0,195.0,western crowned warbler,0.9499,psl4,5,15,6,33.144064,76.45145,3242,1,low
198.0,201.0,western crowned warbler,0.8818,psl4,5,15,6,33.144064,76.45145,3242,1,low
201.0,204.0,slaty-blue flycatcher,0.9393,psl4,5,15,6,33.144064,76.45145,3242,1,low
204.0,207.0,western crowned warbler,0.6295,psl4,5,15,6,33.144064,76.45145,3242,1,low
204.0,207.0,prothonotary warbler,0.5888,psl4,5,15,6,33.144064,76.45145,3242,0,low
210.0,213.0,western crowned warbler,0.8743,psl4,5,15,6,33.144064,76.45145,3242,1,low
219.0,222.0,western crowned warbler,0.9684,psl4,5,15,6,33.144064,76.45145,3242,1,low
222.0,225.0,slaty-blue flycatcher,0.7955,psl4,5,15,6,33.144064,76.45145,3242,1,low
225.0,228.0,western crowned warbler,0.9242,psl4,5,15,6,33.144064,76.45145,3242,1,low
228.0,231.0,western crowned warbler,0.8066,psl4,5,15,6,33.144064,76.45145,3242,1,low
234.0,237.0,western crowned warbler,0.7521,psl4,5,15,6,33.144064,76.45145,3242,1,low
240.0,243.0,western crowned warbler,0.8968,psl4,5,15,6,33.144064,76.45145,3242,1,low
243.0,246.0,slaty-blue flycatcher,0.5783,psl4,5,15,6,33.144064,76.45145,3242,1,low
246.0,249.0,western crowned warbler,0.9894,psl4,5,15,6,33.144064,76.45145,3242,1,low
249.0,252.0,western crowned warbler,0.8443,psl4,5,15,6,33.144064,76.45145,3242,1,low
255.0,258.0,western crowned warbler,0.7437,psl4,5,15,6,33.144064,76.45145,3242,1,low
261.0,264.0,western crowned warbler,0.7328,psl4,5,15,6,33.144064,76.45145,3242,1,low
264.0,267.0,western crowned warbler,0.9109,psl4,5,15,6,33.144064,76.45145,3242,1,low
267.0,270.0,western crowned warbler,0.9635,psl4,5,15,6,33.144064,76.45145,3242,1,low
270.0,273.0,western crowned warbler,0.7284,psl4,5,15,6,33.144064,76.45145,3242,1,low
273.0,276.0,western crowned warbler,0.7484,psl4,5,15,6,33.144064,76.45145,3242,1,low
276.0,279.0,western crowned warbler,0.6358,psl4,5,15,6,33.144064,76.45145,3242,1,low
279.0,282.0,western crowned warbler,0.9475,psl4,5,15,6,33.144064,76.45145,3242,1,low
282.0,285.0,western crowned warbler,0.582,psl4,5,15,6,33.144064,76.45145,3242,1,low
288.0,291.0,western crowned warbler,0.8705,psl4,5,15,6,33.144064,76.45145,3242,1,low
291.0,294.0,western crowned warbler,0.9695,psl4,5,15,6,33.144064,76.45145,3242,1,low
294.0,297.0,western crowned warbler,0.6882,psl4,5,15,6,33.144064,76.45145,3242,1,low
297.0,300.0,western crowned warbler,0.8465,psl4,5,15,6,33.144064,76.45145,3242,1,low
303.0,306.0,western crowned warbler,0.8103,psl4,5,15,6,33.144064,76.45145,3242,1,low
306.0,309.0,western crowned warbler,0.8971,psl4,5,15,6,33.144064,76.45145,3242,1,low
309.0,312.0,western crowned warbler,0.8405,psl4,5,15,6,33.144064,76.45145,3242,1,low
315.0,318.0,western crowned warbler,0.5367,psl4,5,15,6,33.144064,76.45145,3242,1,low
321.0,324.0,western crowned warbler,0.5809,psl4,5,15,6,33.144064,76.45145,3242,1,low
327.0,330.0,western crowned warbler,0.9052,psl4,5,15,6,33.144064,76.45145,3242,1,low
336.0,339.0,western crowned warbler,0.8921,psl4,5,15,6,33.144064,76.45145,3242,1,low
339.0,342.0,western crowned warbler,0.8515,psl4,5,15,6,33.144064,76.45145,3242,1,low
342.0,345.0,western crowned warbler,0.8265,psl4,5,15,6,33.144064,76.45145,3242,1,low
345.0,348.0,western crowned warbler,0.9431,psl4,5,15,6,33.144064,76.45145,3242,1,low
354.0,357.0,western crowned warbler,0.5229,psl4,5,15,6,33.144064,76.45145,3242,1,low
357.0,360.0,western crowned warbler,0.9185,psl4,5,15,6,33.144064,76.45145,3242,1,low
363.0,366.0,western crowned warbler,0.9585,psl4,5,15,6,33.144064,76.45145,3242,1,low
366.0,369.0,western crowned warbler,0.7147,psl4,5,15,6,33.144064,76.45145,3242,1,low
375.0,378.0,greenish warbler,0.6934,psl4,5,15,6,33.144064,76.45145,3242,1,low
378.0,381.0,slaty-blue flycatcher,0.515,psl4,5,15,6,33.144064,76.45145,3242,1,low
381.0,384.0,western crowned warbler,0.8618,psl4,5,15,6,33.144064,76.45145,3242,1,low
387.0,390.0,western crowned warbler,0.8229,psl4,5,15,6,33.144064,76.45145,3242,1,low
396.0,399.0,western crowned warbler,0.5091,psl4,5,15,6,33.144064,76.45145,3242,1,low
402.0,405.0,western crowned warbler,0.6807,psl4,5,15,6,33.144064,76.45145,3242,1,low
411.0,414.0,western crowned warbler,0.7036,psl4,5,15,6,33.144064,76.45145,3242,1,low
417.0,420.0,western crowned warbler,0.9353,psl4,5,15,6,33.144064,76.45145,3242,1,low
420.0,423.0,western crowned warbler,0.5678,psl4,5,15,6,33.144064,76.45145,3242,1,low
426.0,429.0,western crowned warbler,0.7498,psl4,5,15,6,33.144064,76.45145,3242,1,low
432.0,435.0,western crowned warbler,0.7228,psl4,5,15,6,33.144064,76.45145,3242,1,low
441.0,444.0,western crowned warbler,0.9258,psl4,5,15,6,33.144064,76.45145,3242,1,low
447.0,450.0,western crowned warbler,0.7819,psl4,5,15,6,33.144064,76.45145,3242,1,low
453.0,456.0,western crowned warbler,0.5778,psl4,5,15,6,33.144064,76.45145,3242,1,low
456.0,459.0,western crowned warbler,0.7056,psl4,5,15,6,33.144064,76.45145,3242,1,low
459.0,462.0,western crowned warbler,0.9746,psl4,5,15,6,33.144064,76.45145,3242,1,low
471.0,474.0,western crowned warbler,0.5948,psl4,5,15,6,33.144064,76.45145,3242,1,low
474.0,477.0,western crowned warbler,0.8272,psl4,5,15,6,33.144064,76.45145,3242,1,low
477.0,480.0,western crowned warbler,0.9454,psl4,5,15,6,33.144064,76.45145,3242,1,low
486.0,489.0,western crowned warbler,0.9822,psl4,5,15,6,33.144064,76.45145,3242,1,low
489.0,492.0,western crowned warbler,0.8449,psl4,5,15,6,33.144064,76.45145,3242,1,low
492.0,495.0,western crowned warbler,0.8767,psl4,5,15,6,33.144064,76.45145,3242,1,low
498.0,501.0,western crowned warbler,0.6633,psl4,5,15,6,33.144064,76.45145,3242,1,low
504.0,507.0,western crowned warbler,0.7781,psl4,5,15,6,33.144064,76.45145,3242,1,low
507.0,510.0,western crowned warbler,0.6733,psl4,5,15,6,33.144064,76.45145,3242,1,low
513.0,516.0,western crowned warbler,0.829,psl4,5,15,6,33.144064,76.45145,3242,1,low
516.0,519.0,western crowned warbler,0.8152,psl4,5,15,6,33.144064,76.45145,3242,1,low
519.0,522.0,western crowned warbler,0.8698,psl4,5,15,6,33.144064,76.45145,3242,1,low
522.0,525.0,western crowned warbler,0.8127,psl4,5,15,6,33.144064,76.45145,3242,1,low
528.0,531.0,western crowned warbler,0.8927,psl4,5,15,6,33.144064,76.45145,3242,1,low
531.0,534.0,western crowned warbler,0.8477,psl4,5,15,6,33.144064,76.45145,3242,1,low
537.0,540.0,western crowned warbler,0.989,psl4,5,15,6,33.144064,76.45145,3242,1,low
540.0,543.0,western crowned warbler,0.8494,psl4,5,15,6,33.144064,76.45145,3242,1,low
546.0,549.0,western crowned warbler,0.9057,psl4,5,15,6,33.144064,76.45145,3242,1,low
549.0,552.0,western crowned warbler,0.7005,psl4,5,15,6,33.144064,76.45145,3242,1,low
552.0,555.0,western crowned warbler,0.6884,psl4,5,15,6,33.144064,76.45145,3242,1,low
561.0,564.0,western crowned warbler,0.6274,psl4,5,15,6,33.144064,76.45145,3242,1,low
564.0,567.0,western crowned warbler,0.7865,psl4,5,15,6,33.144064,76.45145,3242,1,low
567.0,570.0,western crowned warbler,0.6885,psl4,5,15,6,33.144064,76.45145,3242,1,low
